date,cum_log_return_benchmark,cum_log_return_markowitz,cum_log_return_markowitz_unconstrained,cum_log_return_hrp,cum_log_return_equal_weight,cum_log_return_market_cap,cum_log_return_xgboost,cum_log_return_rf,cum_log_return_lstm
2009-03-10,-0.6152810315,-0.4060740224,-0.5788246555,-0.4580581150,-0.5930605788,-0.4927136516,-0.7164421416,-0.6998778644,-0.6831485953
2009-03-11,-0.5535623992,-0.3669952541,-0.5547024547,-0.4099475460,-0.5274908607,-0.4379755249,-0.6375194103,-0.6313722374,-0.6095885924
2009-03-12,-0.5511195684,-0.3635436684,-0.5742530346,-0.4067940174,-0.5231412521,-0.4361569453,-0.6281083251,-0.6246542448,-0.6060158863
2009-03-13,-0.5111984936,-0.3286451170,-0.5435446270,-0.3723925823,-0.4778294457,-0.4016906114,-0.5805406515,-0.5801709850,-0.5507729383
2009-03-16,-0.5034892586,-0.3157944692,-0.5384496080,-0.3626550692,-0.4692169826,-0.3945025686,-0.5728944701,-0.5707468240,-0.5407334544
2009-03-17,-0.5070113791,-0.3182094602,-0.5464100102,-0.3664025323,-0.4755253225,-0.3997016122,-0.5861553671,-0.5806598729,-0.5494894710
2009-03-18,-0.4753771197,-0.2978982939,-0.5221165963,-0.3446478074,-0.4424279184,-0.3695520960,-0.5495052168,-0.5495133866,-0.5182745570
2009-03-19,-0.4547337279,-0.2897204956,-0.5133557288,-0.3335609917,-0.4203476186,-0.3563921678,-0.5294448019,-0.5297257579,-0.4886634814
2009-03-20,-0.4677978559,-0.3027690678,-0.5231176445,-0.3415166300,-0.4359849533,-0.3677255291,-0.5441435627,-0.5448987887,-0.5128320302
2009-03-23,-0.4877652848,-0.3060202367,-0.5303506007,-0.3493362016,-0.4540558485,-0.3827588359,-0.5666788077,-0.5634929510,-0.5362454656
2009-03-24,-0.4193988975,-0.2580953728,-0.4929464569,-0.2968369396,-0.3842775127,-0.3202861562,-0.4912531085,-0.4943277323,-0.4574564624
2009-03-25,-0.4400252586,-0.2694575116,-0.5007472786,-0.3096916308,-0.4050988395,-0.3371768014,-0.5149903190,-0.5165243040,-0.4845187096
2009-03-26,-0.4304449263,-0.2605314660,-0.4890695339,-0.3003130200,-0.3933561333,-0.3273867881,-0.5020941456,-0.5035541534,-0.4669916656
2009-03-27,-0.4073923241,-0.2480919861,-0.4683863488,-0.2834505561,-0.3763440843,-0.3096488877,-0.4758409319,-0.4814155068,-0.4501814065
2009-03-30,-0.4279170415,-0.2611214447,-0.4719947110,-0.2985646139,-0.3961037640,-0.3281948782,-0.5006716646,-0.5019150130,-0.4697093560
2009-03-31,-0.4633563649,-0.2803137075,-0.4875224769,-0.3227610692,-0.4327111409,-0.3563516617,-0.5405946294,-0.5385747090,-0.5139160409
2009-04-01,-0.4503121965,-0.2756579027,-0.4809751277,-0.3147268800,-0.4191162072,-0.3463620081,-0.5199392078,-0.5229189116,-0.4964015460
2009-04-02,-0.4338911534,-0.2562184581,-0.4809751277,-0.2943925162,-0.3969790377,-0.3241831056,-0.4964767374,-0.4985853258,-0.4749796239
2009-04-03,-0.4055689274,-0.2392651755,-0.4655702124,-0.2757908619,-0.3762873435,-0.3061873525,-0.4771148385,-0.4765663180,-0.4537199254
2009-04-06,-0.3958842051,-0.2369481918,-0.4625919723,-0.2738331030,-0.3678136486,-0.3012960158,-0.4722850113,-0.4708810338,-0.4455412439
2009-04-07,-0.4042514807,-0.2384266157,-0.4694931514,-0.2767559388,-0.3741136166,-0.3068690771,-0.4776457469,-0.4770572841,-0.4531756936
2009-04-08,-0.4283951500,-0.2577787751,-0.4891494978,-0.2967544907,-0.3964578594,-0.3277049547,-0.4998406712,-0.5005597156,-0.4754173962
2009-04-09,-0.4166805929,-0.2537529137,-0.4849593203,-0.2926122121,-0.3908515665,-0.3219757685,-0.4953348609,-0.4953996510,-0.4734336003
2009-04-13,-0.3793335023,-0.2432785768,-0.5227289693,-0.2743779161,-0.3522059298,-0.2962810979,-0.4684192492,-0.4566096242,-0.4267006225
2009-04-14,-0.3768033365,-0.2479795896,-0.5057008411,-0.2781859741,-0.3521906860,-0.3001037921,-0.4693638831,-0.4520348416,-0.4274607363
2009-04-15,-0.3970718537,-0.2621482765,-0.5136897845,-0.2933730076,-0.3746193980,-0.3178302020,-0.4866214051,-0.4738961743,-0.4523079270
2009-04-16,-0.3846009233,-0.2453047016,-0.5103696880,-0.2816277048,-0.3594016165,-0.3069121135,-0.4773240926,-0.4628475212,-0.4315883618
2009-04-17,-0.3691816138,-0.2347264850,-0.5203629908,-0.2690543303,-0.3457721630,-0.2953042277,-0.4609958889,-0.4439523167,-0.4199458626
2009-04-20,-0.3642245596,-0.2291573687,-0.5318502022,-0.2665997958,-0.3439028266,-0.2962780373,-0.4606019253,-0.4427384457,-0.4123545378
2009-04-21,-0.4079567687,-0.2571186236,-0.5505500128,-0.2983655419,-0.3869471068,-0.3306473205,-0.4956148155,-0.4872324679,-0.4619066692
2009-04-22,-0.3869273845,-0.2523614551,-0.5392484461,-0.2896818483,-0.3671745258,-0.3141955287,-0.4804880826,-0.4677540360,-0.4413815287
2009-04-23,-0.3946387047,-0.2657267320,-0.5568617507,-0.3017207802,-0.3786631315,-0.3269438024,-0.4908165702,-0.4780822115,-0.4561807328
2009-04-24,-0.3847652617,-0.2630458695,-0.5589061968,-0.2971457767,-0.3654807706,-0.3171333834,-0.4837921546,-0.4681421300,-0.4405046366
2009-04-27,-0.3681074277,-0.2630921718,-0.5793764495,-0.2901901179,-0.3516803346,-0.3046496580,-0.4714558140,-0.4489598222,-0.4277866582
2009-04-28,-0.3782250152,-0.2627227002,-0.5660953989,-0.2926942967,-0.3594064462,-0.3105463060,-0.4758114751,-0.4560316783,-0.4343357538
2009-04-29,-0.3809693128,-0.2598156882,-0.5669201598,-0.2899610251,-0.3610779546,-0.3097088128,-0.4751465788,-0.4575152330,-0.4367012966
2009-04-30,-0.3595894591,-0.2479489982,-0.5268825066,-0.2775708221,-0.3456540613,-0.2927485628,-0.4604978664,-0.4416446851,-0.4218679166
2009-05-01,-0.3605399783,-0.2490730815,-0.5278744604,-0.2782137519,-0.3483820855,-0.2984951822,-0.4624673810,-0.4405193744,-0.4243274594
2009-05-04,-0.3551580980,-0.2464373860,-0.5278744604,-0.2741856775,-0.3447327688,-0.2936482200,-0.4587411778,-0.4369525147,-0.4215385704
2009-05-05,-0.3218508544,-0.2270270894,-0.5122134124,-0.2560165978,-0.3153735479,-0.2709362566,-0.4368182676,-0.4140737884,-0.3900310424
2009-05-06,-0.3256497839,-0.2287387852,-0.5197159026,-0.2589160833,-0.3234097964,-0.2789795238,-0.4409919119,-0.4188553316,-0.3975698261
2009-05-07,-0.3083951655,-0.2272612109,-0.5387220200,-0.2533471515,-0.3046626551,-0.2650899154,-0.4321535418,-0.4099968028,-0.3784679842
2009-05-08,-0.3216855045,-0.2336030575,-0.5310764476,-0.2622399082,-0.3181837845,-0.2759775478,-0.4413837285,-0.4201325789,-0.3892293558
2009-05-11,-0.2979016021,-0.2260487839,-0.5260776353,-0.2545769197,-0.2988403914,-0.2585449012,-0.4309204301,-0.4094126494,-0.3650624503
2009-05-12,-0.3196487923,-0.2326012088,-0.5163521327,-0.2629177569,-0.3134162339,-0.2719727932,-0.4409762276,-0.4188604870,-0.3828936321
2009-05-13,-0.3206281273,-0.2188747833,-0.5110339120,-0.2506250364,-0.3066194950,-0.2622098646,-0.4372740432,-0.4123473778,-0.3738915572
2009-05-14,-0.3478913259,-0.2268781927,-0.5228961119,-0.2617649685,-0.3233739066,-0.2774771572,-0.4536795855,-0.4264976232,-0.3891824155
2009-05-15,-0.3375928939,-0.2227871769,-0.5416597048,-0.2546494708,-0.3125504562,-0.2707156739,-0.4481157540,-0.4209997499,-0.3795114806
2009-05-18,-0.3490685708,-0.2294386903,-0.5611978616,-0.2617949322,-0.3205136057,-0.2779943367,-0.4552832318,-0.4286264431,-0.3907523612
2009-05-19,-0.3191319758,-0.2082630718,-0.5250971346,-0.2397578483,-0.2954788566,-0.2538790769,-0.4289466530,-0.4028904295,-0.3642000384
