date,cum_log_return_benchmark,cum_log_return_markowitz,cum_log_return_markowitz_unconstrained,cum_log_return_hrp,cum_log_return_equal_weight,cum_log_return_market_cap,cum_log_return_xgboost,cum_log_return_rf,cum_log_return_lstm
2002-08-02,-0.5284436125,-0.5233421286,-0.7763329554,-0.1773852831,-0.3309550898,-0.5103263073,-0.3243861280,-0.3902070092,-0.4114863621
2002-08-05,-0.5517964758,-0.5274520607,-0.7685863922,-0.1873537408,-0.3466828050,-0.5288117227,-0.3393191499,-0.4056097334,-0.4318018876
2002-08-06,-0.5866944336,-0.5615302410,-0.7900873135,-0.2247469876,-0.3833071851,-0.5639404650,-0.3743738878,-0.4420239813,-0.4700054822
2002-08-07,-0.5572146998,-0.5402920800,-0.7831854002,-0.2001430550,-0.3550963288,-0.5334433908,-0.3473717779,-0.4143418793,-0.4368487977
2002-08-08,-0.5374022500,-0.5160055231,-0.7660931557,-0.1750477280,-0.3293661288,-0.5061537356,-0.3239639374,-0.3907274538,-0.4099728539
2002-08-09,-0.5052038464,-0.4824353520,-0.7358176975,-0.1401463791,-0.2978236943,-0.4704919560,-0.2962466618,-0.3644873686,-0.3819193556
2002-08-12,-0.5016979803,-0.4749756408,-0.7316005368,-0.1332678717,-0.2920704957,-0.4673226933,-0.2905325567,-0.3578519256,-0.3776476846
2002-08-13,-0.5070388891,-0.4798306704,-0.7355102493,-0.1380075116,-0.2976177169,-0.4722367910,-0.2972561573,-0.3659309165,-0.3836952681
2002-08-14,-0.5289523567,-0.4976377122,-0.7468052999,-0.1592861410,-0.3190891502,-0.4946071787,-0.3130815686,-0.3836045239,-0.4063448509
2002-08-15,-0.4896864366,-0.4590853165,-0.7182633574,-0.1185908275,-0.2727830805,-0.4473770495,-0.2621453487,-0.3323330807,-0.3522819573
2002-08-16,-0.4781936053,-0.4553269907,-0.7273166628,-0.1134359798,-0.2668257950,-0.4377012463,-0.2561721024,-0.3266264202,-0.3464477346
2002-08-19,-0.4797858214,-0.4569131162,-0.7331797191,-0.1146112995,-0.2676425823,-0.4413252349,-0.2539020789,-0.3246786602,-0.3443853107
2002-08-20,-0.4564484043,-0.4403745605,-0.7242592823,-0.0930798539,-0.2413168105,-0.4154143293,-0.2290801057,-0.2982549762,-0.3124595304
2002-08-21,-0.4705048919,-0.4572059165,-0.7372148669,-0.1106676505,-0.2578558649,-0.4323902918,-0.2454343160,-0.3126214712,-0.3280802876
2002-08-22,-0.4578589146,-0.4443707949,-0.7296555251,-0.0960568095,-0.2404448650,-0.4177771370,-0.2241847787,-0.2896314498,-0.3051056202
