rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_depth,best_n_estimators,best_min_leaf,best_min_samples_split,val_R2_selected,turnover,tc_drag_bps
2018-01-02,2018,2017,20,0.2973394927928846,0.0884107739743298,0.2556674994555856,-0.0635882583378029,-36.43226161810325,-0.2451127819548871,0.4,0.4059989714705751,1,230,1,5,-0.0521964921033148,0.5672174012999834,0.0
2018-04-02,2018,2017,20,0.2879671223640389,0.0829250635626253,0.2419914902621407,0.0024052503744319,-14.275939716479284,0.0526315789473684,0.65,0.5863019699779287,1,50,10,2,0.0847466687238983,0.2827182017925136,0.0
2018-07-02,2018,2017,20,0.3095963021014553,0.0958498702748955,0.266856754973796,-0.1530811461641572,-13.916651760827706,-0.3203007518796992,0.55,0.0,1,50,2,5,0.0517721646238594,0.2307647895212319,0.0
2018-10-01,2018,2017,20,0.2974387043790665,0.0884697828626977,0.2565444217644256,-0.0642981397016271,-19.0786731609096,-0.0872180451127819,0.3,0.3960590171906697,1,180,1,2,-0.0364130492653242,0.167911904781591,0.0
2019-01-02,2019,2018,20,0.3034183857055472,0.0920627167841602,0.2579903963837141,-0.1075214049222281,-10.83226075692266,-0.1729973796654889,0.65,0.0,1,50,1,5,-0.3704124732662697,0.4511184941551154,0.0
2019-04-01,2019,2018,20,0.2997908061395801,0.0898745274458193,0.2593805728121195,-0.0811973226564728,-43.21090560270235,-0.0195488721804511,0.5,0.3273268353539886,5,100,1,2,-0.0176182711599881,0.5775355784196031,0.0
2019-07-01,2019,2018,20,0.2904366284294502,0.0843534351334665,0.2501963163598388,-0.0147781670191462,-38.6849125278889,-0.0706766917293233,0.45,0.0,1,135,4,2,-0.0008639815397148,0.5321966969831575,0.0
2019-10-01,2019,2018,20,0.301301480234276,0.0907825819913658,0.2609202302419803,-0.0921212871141756,-5.550502353253896,0.0300751879699248,0.45,,30,50,1,5,-0.0573092329052116,0.7744491994411117,0.0
2020-01-02,2020,2019,20,0.2878939845693681,0.0828829463512275,0.2513355678986481,0.0029119235942548,-9.953994874010125,0.0541353383458646,0.35,0.5619514869490163,1,50,10,2,-0.0017597900769241,0.996148449614062,0.0
2020-04-01,2020,2019,20,0.3145979885317276,0.098971894388209,0.279901222739162,-0.190639330985973,-0.6824170210645844,-0.106766917293233,0.8,,1,135,10,5,0.0441678618326548,0.4505677492140708,0.0
2020-07-01,2020,2019,20,0.3120044606074046,0.0973467834389175,0.2688471440871813,-0.1710891240772034,-12.651119112324832,-0.3097744360902255,0.4,0.0,1,100,10,2,0.0019118894908212,0.5682502273478284,0.0
2020-10-01,2020,2019,20,0.2903975903126652,0.0843307604594025,0.252571750999825,-0.0145053889852941,-5.526203686259794,0.0,0.8,0.5423261445466404,1,50,1,5,-0.1613998567369383,0.6153320547980381,0.0
2021-01-04,2021,2020,20,0.3244930652582228,0.1052957494006772,0.2610197685185185,-0.2667157822637864,-19.258897526116968,0.031578947368421,0.55,0.5135525910130955,20,180,1,2,0.153221971772724,0.6491561044755356,0.0
2021-04-01,2021,2020,20,0.2796684537966853,0.0782144440490287,0.2395394247009099,0.0590743573049172,-9.894484246912638,0.4360902255639097,0.55,0.7071067811865476,10,180,10,2,0.1128409433899706,0.4896385886065311,0.0
2021-07-01,2021,2020,20,0.2903372366192591,0.0842957109677076,0.2490375657078047,-0.0140837409649046,-88.80464786082034,0.069172932330827,0.5,0.4898979485566356,2,50,1,10,-0.170319707480101,0.3225089671796747,0.0
2021-10-01,2021,2020,20,0.2766198223018665,0.0765185260903162,0.2441841360146363,0.0794763778608576,-5.2146125227730735,-0.0270676691729323,0.3,0.2964997266644404,2,180,10,2,0.0712315847091359,0.2010350920301576,0.0
2022-01-03,2022,2021,20,0.3518472222181603,0.1237964677826355,0.3026882822446731,-0.4892808154302015,-22.167849501985938,-0.6977443609022556,0.3,0.2581988897471611,30,50,4,10,0.0585022593073768,0.4562595551295579,0.0
2022-04-01,2022,2021,20,0.3229504252692784,0.1042969771816078,0.2709815364208702,-0.254700477372725,-9.559309993769103,-0.4466165413533834,0.3,0.0,1,50,2,10,-0.0715289421033555,0.3820034273298776,0.0
2022-07-01,2022,2021,20,0.2943547060557777,0.0866446929771833,0.253564127943611,-0.0423421711540847,-35.10757225242488,-0.1624060150375939,0.2,0.2425356250363329,1,50,1,5,-0.2366230834893468,0.3278437823362723,0.0
2022-10-03,2022,2021,20,0.2895016598704213,0.0838112110677291,0.2497726326441697,-0.0082551707395981,-7.026618852081585,0.1969924812030075,0.55,0.3314967720658979,1,230,1,5,-0.0329467831231462,0.4831835456614275,0.0
2023-01-03,2023,2022,20,0.3127155282054779,0.097791001580831,0.2773216591462081,-0.1764331017242835,-1.0552628334467884,-0.6481203007518795,0.2,0.0,1,50,2,2,-0.063429772710164,0.912581106759947,0.0
2023-04-03,2023,2022,20,0.2854105519339398,0.0814591831552361,0.2474781218756995,0.0200399018918955,-3.313479984215157,-0.0090225563909774,0.8,0.0,1,50,1,2,-0.0673791583566103,0.6664371674868237,0.0
2023-07-03,2023,2022,20,0.287252936229508,0.0825142493724738,0.250514261718468,0.0073473759702394,-53.73037604828984,0.0165413533834586,0.45,0.282842712474619,1,180,1,10,-0.3674004455724875,0.5847805608167298,0.0
2023-10-02,2023,2022,20,0.2965528897139092,0.08794361639767,0.2524221865837489,-0.0579683175659551,-17.73890831474074,-0.1984962406015037,0.6,0.0,1,50,1,2,-0.1393004023426955,0.7928234986344824,0.0
2024-01-02,2024,2023,20,0.2916782205178861,0.0850761843244806,0.2508819067885265,-0.02347289412909,-1.7156893881844884,-0.2421052631578947,0.75,0.0,1,180,4,2,-0.0412721579273438,0.7358797114133397,0.0
2024-04-01,2024,2023,20,0.2576542447156507,0.0663857098199924,0.2207710220709574,0.2013749194587379,-11.5901340295109,0.4977443609022556,0.75,0.7237468644557459,5,100,1,10,0.0871945704604498,0.5330469059628418,0.0
2024-07-01,2024,2023,20,0.3407699702596342,0.1161241726307519,0.2855103460012076,-0.3969825278887451,-15.537255934417193,-0.1594276877332314,0.25,0.2309401076758503,1,180,2,2,0.1806650058997473,0.3979471031895657,0.0
2024-10-01,2024,2023,20,0.2527294768616887,0.0638721884747828,0.2135055985820096,0.231612770228176,-5.49299783135005,0.5669172932330826,0.65,0.6793662204867574,1,230,1,2,-0.0153141000829484,0.1360965847186661,0.0
2025-01-02,2025,2024,20,0.3127324561694749,0.0978015891417925,0.2588501598891878,-0.1765604708787078,-17.033240397940276,-0.0300751879699248,0.55,0.5504818825631803,10,100,10,2,-0.0747715563302879,0.8468023262211587,0.0
2025-04-01,2025,2024,20,0.2477087856191894,0.0613596424729335,0.2088715544855713,0.2618388875436567,-1.79382149426888,0.6721804511278194,0.7,0.6900655593423543,5,50,10,2,0.0322604620442883,0.4881361790404993,0.0
2025-07-01,2025,2024,20,0.2982904568596853,0.0889771966535598,0.2420975577478077,-0.0704023657571104,-5.097254827448659,0.0390977443609022,0.45,0.3265986323710904,20,50,1,5,-0.0354904277628012,0.8547086761707176,0.0
2025-10-01,2025,2024,20,0.3068374228461066,0.0941492040588404,0.2677615287579175,-0.1326220037153733,-15.79776960456223,-0.0887218045112781,0.4,0.3952847075210474,1,230,10,2,0.1578719270953618,0.7548212863775257,0.0
