rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_depth,best_n_est,best_min_leaf,best_min_samples_split,val_R2_selected
1998-03-02,1998,1997,BMY,0.0721720042345006,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,IBM,0.06120691634263871,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,JNJ,0.06108977050112353,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,INTC,0.056673091878528425,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,XOM,0.05504422918018207,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,CSCO,0.05228238630441532,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,C,0.046150947016643004,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,VZ,0.045649767653662306,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,MRK,0.042996785697642786,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,GE,0.0413539126099713,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,KO,0.0322376051175887,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,AIG,0.031090867798275548,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,PFE,0.021298916594626714,0.0,0.0,5,100,10,2,0.003479
1998-03-02,1998,1997,MSFT,0.0190608383035387,0.0,0.0,5,100,10,2,0.003479
