rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_depth,best_n_estimators,best_min_leaf,best_min_samples_split,val_R2_selected,turnover,tc_drag_bps
2006-08-01,2006,2005,20,0.28498535930140834,0.08121665501615281,0.2457815524757628,0.02295753364026687,-39.32277991667167,0.10977443609022557,0.8,0.7806247497997998,1,50,4,10,-0.13204204963001853,0.6725285897699305,0.0
2006-09-01,2006,2005,20,0.32046947499202894,0.10270068440166666,0.2821896328721567,-0.23549695520801994,-209.30580358580082,-0.23308270676691725,0.55,0.5270462766947299,1,180,4,2,-0.031226293579939002,0.3298779421879683,0.0
2006-10-02,2006,2005,20,0.3061383993767015,0.09372071957292881,0.2629084263390177,-0.12746730313297805,-109.07592339180881,-0.10225563909774435,0.45,0.3960590171906697,10,50,10,5,-0.1353606615144658,0.26361003396968796,0.0
2006-11-01,2006,2005,20,0.3069447167918714,0.09421505916644214,0.26420263946765526,-0.13341424561133386,-122.83554525268357,-0.3293233082706767,0.55,0.4330127018922193,1,50,1,2,-0.17506172282870636,0.35820902606774846,0.0
2006-12-01,2006,2005,20,0.2838384380437709,0.08056425891112756,0.24310383763043908,0.03080590783605941,-132.06657150179606,0.15488721804511277,0.65,0.6324555320336759,1,50,4,2,0.12480925554722488,0.3744916273001686,0.0
2007-01-03,2007,2006,20,0.29304913766934,0.0858777970887438,0.25433388844393734,-0.03311635595481244,-188.33491071777013,0.024060150375939848,0.5,0.5,1,135,1,10,-0.06960054889013412,0.9766233525052208,0.0
2007-02-01,2007,2006,20,0.30596438622074573,0.09361420563543767,0.28683507057147495,-0.12618593245639298,-154.80263776711251,0.051127819548872175,0.55,0.7254762501100116,5,50,1,2,-0.0374355144293963,0.5228963323919661,0.0
2007-03-01,2007,2006,20,0.2956705955779805,0.08742110108943768,0.25639322657828345,-0.051682419121054535,-220.3012523346358,-0.004511278195488721,0.45,0.4494665749754947,1,230,4,2,-0.016912705031815856,0.7321501461068293,0.0
2007-04-02,2007,2006,20,0.2898731172991795,0.08402642413274386,0.2445156729783493,-0.010844200093159229,-69.64509095440283,0.156390977443609,0.5,0.6882472016116853,1,50,1,10,-0.13395154664204467,0.8359267419995168,0.0
2007-05-01,2007,2006,20,0.28607496638588,0.08183888639268236,0.2455845816422258,0.01547204339630226,-137.18580849629893,0.08421052631578946,0.7,0.5048781642974013,1,135,2,2,-0.10381294087478765,0.5008723429994665,0.0
2007-06-01,2007,2006,20,0.29516266564254,0.08712099918920986,0.25414079929501354,-0.04807217069726133,-178.24915668582656,-0.004511278195488721,0.45,0.4629100498862757,5,50,10,5,0.08262429308942743,0.6277805605167023,0.0
2007-07-02,2007,2006,20,0.3610139129424731,0.13033104533803552,0.30500443014318945,-0.5678922747432844,-117.61392775102017,-0.39999999999999997,0.4,0.36313651960128146,5,180,4,2,0.0893852921158027,0.7117501115668142,0.0
2007-08-01,2007,2006,20,0.28814540896778035,0.08302777670920938,0.2503779267257358,0.0011696034982331405,-144.8051969879799,-0.02857142857142857,0.55,0.4898979485566356,1,135,10,10,0.04534509889794469,0.9393183230875013,0.0
2007-09-04,2007,2006,20,0.294231494585249,0.0865721724058694,0.2545345810752141,-0.04146974322850405,-131.23394089435814,0.0,0.7,0.6267831705280087,1,50,10,2,-0.26623757448846375,0.7165579244478061,0.0
2007-10-01,2007,2006,20,0.2936535275653515,0.08623239425157465,0.2541714361946086,-0.03738218648510849,-39.21868552445487,0.08421052631578946,0.45,0.4494665749754947,1,50,4,5,0.046966731519188176,0.8431494061300231,0.0
2007-11-01,2007,2006,20,0.290620070468413,0.08446002535906533,0.2488304730431424,-0.016060455447402422,-77.60681925339343,-0.11127819548872178,0.45,0.37605071654517747,1,100,4,2,-0.16035842184122795,0.520658743654759,0.0
