rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2016-04-01,2016,2015,5,46,20,32,0.2,32,0.01,0.028859056532382965,0.33396796852266164,0.11153460399915352,0.2860867351293564,-0.3417696721702679,-17.730521961203024,-0.003007518796992481,0.45,0.3741657386773941,0.4724306528654967,0.0
2016-07-01,2016,2015,5,46,20,16,0.2,32,0.01,0.03166824206709862,0.3293529372958361,0.10847335730539495,0.26920415818691257,-0.3049426442754277,-10.705063441096115,0.11127819548872178,0.5,0.0,0.6631350769740654,0.0
2016-10-03,2016,2015,5,46,20,32,0.2,32,0.01,0.03220633044838905,0.3765699341911368,0.14180491533671713,0.2968232569098473,-0.7059237935244165,-2.7119028043652316,-0.015037593984962403,0.45,0.0,0.5777837243352382,0.0
2017-01-03,2017,2016,5,46,20,32,0.2,32,0.01,0.03733563423156738,0.35305957114485037,0.12465106077698565,0.28703693345189096,-0.49956163340734605,-7.435907064664029,0.16691729323308271,0.25,0.0,0.6497162438440764,0.0
2017-04-03,2017,2016,5,46,20,32,0.2,32,0.01,0.032728713005781174,0.3459639853341074,0.11969107914825847,0.28719000935554506,-0.4398926814828088,-49.65206159498893,-0.29172932330827067,0.4,0.36313651960128146,0.4415413998314425,0.0
2017-07-03,2017,2016,5,46,20,16,0.2,32,0.01,0.03374313563108444,0.28963667318124264,0.08388940245149797,0.2502647829055786,-0.009195818965388902,-38.190137411673795,,0.9,0.0,0.5041017533517537,0.0
2017-10-02,2017,2016,5,46,20,16,0.2,64,0.01,0.033742014318704605,0.2892389105404359,0.08365914737061826,0.24557438760995867,-0.006425833029993999,-7.842863512206765,0.37293233082706767,0.05,,0.2950601697698122,0.0
2018-01-02,2018,2017,5,46,20,16,0.2,32,0.01,0.03719200938940048,0.3293690892987037,0.10848399698545745,0.2859826993942261,-0.3050706404265555,-25.0381727491525,-0.6897598183701026,0.6,0.0,0.7259484521123415,0.0
2018-04-02,2018,2017,5,46,20,32,0.2,32,0.01,0.03598610311746597,0.3196913562324022,0.10220256324971266,0.26253400892019274,-0.22950452029729518,-7.474427431015867,-0.23458646616541348,0.2,0.0,0.6874609014929375,0.0
2018-07-02,2018,2017,5,46,20,32,0.3,32,0.01,0.033654727041721344,0.31557531461821553,0.0995877791963857,0.26838520765304563,-0.1980484715354669,-10.7888322800109,0.11428571428571428,0.65,0.75,0.3381548345058027,0.0
2018-10-01,2018,2017,5,46,20,32,0.2,32,0.01,0.03614874929189682,0.2913270233710144,0.08487143454621557,0.24612128227949143,-0.021009738901841546,-15.4532753355311,0.15488721804511277,0.75,0.7140055472954167,0.7172534572861209,0.0
2019-01-02,2019,2018,5,46,20,16,0.2,32,0.01,0.031054703518748283,0.30438083881176725,0.09264769503575503,0.26097378998994825,-0.11455873727224097,-6.608879674037577,-0.007518796992481202,0.15,0.23570226039551584,0.7730694277416624,0.0
2019-04-01,2019,2018,5,46,20,32,0.2,32,0.01,0.037776533514261246,0.3128339871462284,0.09786510351380659,0.27150773018598556,-0.1773245535495529,-22.51187901346652,0.10375939849624059,0.3,0.0,0.5025764822136285,0.0
2019-07-01,2019,2018,5,46,20,32,0.2,64,0.01,0.03634136915206909,0.3249199315316156,0.10557296190650975,0.27688589125871654,-0.27005066955199664,-20.922266822180234,-0.006015037593984962,0.5,0.0,0.7260788911091476,0.0
2019-10-01,2019,2018,5,46,20,16,0.2,32,0.01,0.036044493317604065,0.34496537059417454,0.11900110690917617,0.2886474621295929,-0.43159226356903657,-2.439236785905787,-0.4661654135338345,0.05,,0.6323982159629529,0.0
2020-01-02,2020,2019,5,46,20,32,0.2,32,0.01,0.03695892170071602,0.44235890533352185,0.19568140112787175,0.36062764495611194,-1.3540619684556,-2.6191200864607613,-0.2857142857142857,0.95,0.0,0.7002411448061473,0.0
2020-04-01,2020,2019,5,46,20,32,0.2,32,0.01,0.033243730664253235,0.2659101185678538,0.07070819115677006,0.22941036224365235,0.1493751439787061,-0.007815901279273785,0.5082706766917292,0.45,,0.8061293544864212,0.0
2020-07-01,2020,2019,5,46,20,32,0.2,32,0.01,0.03230250999331474,0.38497703758290924,0.1482073194661127,0.31507293552160265,-0.7829451965848149,-3.3629724427551766,-0.26315789473684204,0.1,0.0,0.7056252211454159,0.0
2020-10-01,2020,2019,5,46,20,32,0.2,32,0.01,0.03430687636137009,0.29825820086269633,0.08895795438185253,0.24862738519906996,-0.07017087978168446,-2.5715221886307065,0.2646616541353383,0.2,0.24253562503633297,0.43660320310155726,0.0
2021-01-04,2021,2020,5,46,20,16,0.2,64,0.01,0.03165977820754051,0.300320801795519,0.09019258399110341,0.2517162740230561,-0.08502356681026679,-12.000836057934457,0.06616541353383458,0.5,0.5135525910130955,0.6738435932768898,0.0
2021-04-01,2021,2020,5,46,20,16,0.2,32,0.01,0.031308937817811966,0.302774617626319,0.0916724690787637,0.2678276014328003,-0.1028266956843753,-6.3878266821118075,0.06466165413533834,0.35,0.5270462766947299,0.518446034448012,0.0
2021-07-01,2021,2020,5,46,20,32,0.2,32,0.01,0.034056589007377625,0.30375418579620156,0.09226660538871334,0.2548813876509667,-0.10997420016497239,-64.9933711615817,0.0781954887218045,0.5,0.458257569495584,0.630536256546353,0.0
2021-10-01,2021,2020,5,46,20,16,0.3,32,0.01,0.03703569620847702,0.28378918936287123,0.08053630399923557,0.2402223601937294,0.031142207527993238,-4.492358682743705,0.11278195488721804,0.45,0.46880723093849547,0.32891143565910935,0.0
2022-01-03,2022,2021,5,46,20,32,0.2,64,0.01,0.038922540843486786,0.29969936920495294,0.0898197119018467,0.260200671851635,-0.08053788754101299,-20.393730656744047,-0.3639097744360902,0.55,0.4898979485566356,0.7611022538408697,0.0
2022-04-01,2022,2021,5,46,20,32,0.2,32,0.01,0.03193473815917969,0.32857444511696643,0.1079611659839224,0.26180875837802886,-0.29878094416748757,-4.708587708574373,0.27368421052631575,0.9,0.5773502691896257,0.4050879667137175,0.0
2022-07-01,2022,2021,5,46,20,16,0.2,32,0.01,0.036434855312108994,0.3021333088207152,0.09128453629895368,0.2563595795631409,-0.09815983517538251,-25.065681829463667,0.037593984962406006,0.85,0.7669649888473704,0.4681502659417631,0.0
2022-10-03,2022,2021,5,46,20,32,0.2,32,0.01,0.036432769149541855,0.2693026895593273,0.07252393860388742,0.21213355630636216,0.12753156566751955,-4.524077049126546,0.47518796992481205,0.75,0.7844645405527362,0.5999575059638245,0.0
2023-01-03,2023,2022,5,46,20,32,0.3,32,0.01,0.03874320536851883,0.3090579153845324,0.09551679506183279,0.26291728287935257,-0.1490742263077629,-0.2002470147130757,0.2571428571428572,0.45,0.0,0.8307874481626942,0.0
2023-04-03,2023,2022,5,46,20,32,0.2,32,0.01,0.03757140040397644,0.36518672061318225,0.1333613409122104,0.2997255352139473,-0.6043469583423811,-0.6313645828387504,-0.3142857142857143,0.2,0.0,0.8763094155528041,0.0
