rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2012-04-02,2012,2011,20,0.28170719125726573,0.0793589416060577,0.24030971050262448,0.045305965641411095,-241.47009229654967,0.22556390977443608,0.45,0.4879500364742666,0.05,10,3,0.001,300,1.0,1.0,0.17090551983923652,0.4206845052212799,0.0
2012-05-01,2012,2011,20,0.2955275794876008,0.08733655023780021,0.25151090443134305,-0.05066526601864907,-60.08409481307156,0.11905690262681519,0.15,0.0,0.005,1,1,0.001,100,1.0,1.0,-0.07378957475037184,0.6322130412206873,0.0
2012-06-01,2012,2011,20,0.3036025576585548,0.09217451301681609,0.2617579466104507,-0.10886632200681023,-43.31558401666618,0.05095793364911664,0.95,0.0,0.01,2,1,0.01,300,1.0,1.0,-0.009694620561397693,0.7492028640632407,0.0
2012-07-02,2012,2011,20,0.293994129661695,0.08643254827553755,0.2536271274089813,-0.0397900544425569,-184.67743901472002,0.06878403158524382,0.85,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.024225164823733047,0.568917485552157,0.0
2012-08-01,2012,2011,20,0.31838101120959195,0.1013664682988423,0.2595764243602752,-0.21944623517404271,-166.49127827444036,0.004511278195488721,0.65,0.6324555320336759,0.05,10,5,0.01,300,1.0,1.0,-0.014900034760963132,0.43580863687064436,0.0
2012-09-04,2012,2011,20,0.29175950330191264,0.08512360776697878,0.25582115113735193,-0.024043401708015333,-108.54666709734829,0.05175635817029091,0.9,0.7071067811865476,0.005,2,3,0.001,100,1.0,1.0,-0.02022373800233712,0.44701594346604134,0.0
2012-10-01,2012,2011,20,0.3137653312541971,0.09844868309705604,0.27157183885574343,-0.1843450598142078,-152.81455007419177,-0.193984962406015,0.3,0.375,0.005,10,3,0.001,100,1.0,1.0,-0.04486866951593549,0.554826343161764,0.0
2012-11-01,2012,2011,20,0.29771936443839314,0.08863681996160076,0.25993733674287794,-0.06630760856061069,-187.94257572401955,-0.004511278195488721,0.5,0.5241424183609592,0.05,1,5,0.001,100,1.0,1.0,0.03130160859143927,0.5447307197823015,0.0
2012-12-03,2012,2011,20,0.2758124053972195,0.07607248297100018,0.23434436798095706,0.08484231012330623,-190.84046253443196,0.35063967789212436,0.6,0.5222329678670935,0.05,2,10,0.001,200,1.0,1.0,0.1798983065624481,0.5827610713300555,0.0
2013-01-02,2013,2012,20,0.3102340474129886,0.09624516417424447,0.2681292122602463,-0.1578365614946704,-112.07461876922343,-0.4975814657539488,0.75,0.0,0.005,1,5,0.001,100,1.0,1.0,-0.09383089761511254,0.7252583556913177,0.0
2013-02-01,2013,2012,20,0.30440275199304045,0.09266103542093651,0.26882612079381946,-0.11471922310901062,-349.7057977235781,-0.0603320995440388,0.65,0.5976143046671968,0.01,1,1,0.001,300,1.0,1.0,-0.007514194968075261,0.36558183183213233,0.0
2013-03-01,2013,2012,20,0.32853708649297536,0.10793661720129277,0.27416265070438384,-0.2984856204666797,-193.2552710553351,-0.009036154825809203,0.6,0.0,0.005,10,1,0.01,200,1.0,1.0,0.1556684570761211,0.5791369227769109,0.0
2013-04-01,2013,2012,20,0.298911442526439,0.08934805047323663,0.2535550251603126,-0.07486376509156845,-122.53738805790279,0.015807311543806865,0.7,0.0,0.005,10,1,0.001,100,1.0,1.0,0.12237037327413347,0.503533730897945,0.0
