rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_learning_rate,best_max_depth,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected
2009-01-02,2009,2008,MSFT,0.028682222589850426,0.0,0.0,0.3,1,100,1,1.0,1.0,0.011282
2009-01-02,2009,2008,CSCO,0.028682222589850426,0.0,0.0,0.3,1,100,1,1.0,1.0,0.011282
2009-01-02,2009,2008,WFC,0.028682222589850426,0.0,0.0,0.3,1,100,1,1.0,1.0,0.011282
2009-01-02,2009,2008,INTC,0.028682222589850426,0.0,0.0,0.3,1,100,1,1.0,1.0,0.011282
2009-01-02,2009,2008,GE,0.009999015368521214,0.0,0.0,0.3,1,100,1,1.0,1.0,0.011282
2010-01-04,2010,2009,BAC,0.10000661015510559,0.80735,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,JPM,0.10000661015510559,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,INTC,0.07706907391548157,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,AAPL,0.06574311852455139,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,GOOGL,0.06198163330554962,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,MSFT,0.05873064696788788,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,WFC,0.05507182329893112,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,JNJ,0.054544053971767426,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,MRK,0.049198511987924576,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,XOM,0.043527062982320786,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,WMT,0.043527062982320786,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,IBM,0.043527062982320786,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,VZ,0.043527062982320786,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,KO,0.043527062982320786,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,CSCO,0.043527062982320786,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,CVX,0.028875423595309258,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,T,0.028875423595309258,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,ORCL,0.028875423595309258,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,PG,0.019343290477991104,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2010-01-04,2010,2009,PFE,0.010516040958464146,0.0,0.0,0.1,2,135,5,1.0,1.0,-0.096783
2011-01-03,2011,2010,C,0.1000104695558548,0.899737,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,BAC,0.1000104695558548,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,WFC,0.1000104695558548,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,JPM,0.1000104695558548,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,GE,0.1000104695558548,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,ORCL,0.1000104695558548,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,GOOGL,0.1000104695558548,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,MSFT,0.07011564075946808,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,CVX,0.07011564075946808,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,BRK-B,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,XOM,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,AAPL,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,IBM,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,JNJ,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,WMT,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,PG,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,KO,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,PFE,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,T,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2011-01-03,2011,2010,INTC,0.014517777599394321,0.0,0.0,0.3,1,100,3,1.0,1.0,-0.068387
2012-01-03,2012,2011,ORCL,0.10000690817832947,0.951322,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,BRK-B,0.10000690817832947,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,MSFT,0.10000690817832947,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,KO,0.10000690817832947,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,JNJ,0.10000690817832947,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,IBM,0.10000690817832947,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,JPM,0.034846335649490356,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,WFC,0.034846335649490356,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,CVX,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,AAPL,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,XOM,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,WMT,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,PFE,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,PG,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,GOOGL,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,PM,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,T,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,INTC,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,VZ,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2012-01-03,2012,2011,GE,0.027522167190909386,0.0,0.0,0.05,1,200,5,1.0,0.8,-0.02984
2013-01-02,2013,2012,AAPL,0.06546003371477127,0.741453,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,WMT,0.06546003371477127,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,T,0.06546003371477127,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,MSFT,0.06546003371477127,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,PM,0.06546003371477127,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,CVX,0.06400763243436813,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,WFC,0.06263922899961472,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,GE,0.06263922899961472,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,BAC,0.05851392075419426,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,XOM,0.04804014414548874,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,KO,0.04804014414548874,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,BRK-B,0.04804014414548874,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,IBM,0.04804014414548874,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,VZ,0.04804014414548874,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,PFE,0.04759233817458153,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,JPM,0.04401982203125954,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,JNJ,0.039086416363716125,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,PG,0.031059497967362404,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,GOOGL,0.012942004948854446,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2013-01-02,2013,2012,ORCL,0.00999901257455349,0.0,0.0,0.3,5,100,5,1.0,1.0,0.029343
2014-01-02,2014,2013,GOOGL,0.10000454634428024,1.063617,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,AMZN,0.10000454634428024,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,BRK-B,0.0957786962389946,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,CVX,0.0957786962389946,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,IBM,0.0957786962389946,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,VZ,0.0957786962389946,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,KO,0.0957786962389946,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,WMT,0.0957786962389946,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,PG,0.0957786962389946,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,MSFT,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,AAPL,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,XOM,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,JPM,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,WFC,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,JNJ,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,PFE,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,ORCL,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,GE,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,BAC,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2014-01-02,2014,2013,C,0.011776356026530266,0.0,0.0,0.1,2,100,5,1.0,1.0,-0.336382
2015-01-02,2015,2014,INTC,0.08730524778366089,1.02799,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,MSFT,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,XOM,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,C,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,BRK-B,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,WFC,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,JNJ,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,JPM,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,PG,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,VZ,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,WMT,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,KO,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,DIS,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,PFE,0.06016458943486214,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,ORCL,0.04860943555831909,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,CVX,0.04860943555831909,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,GOOGL,0.01166858896613121,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,BAC,0.01166858896613121,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2015-01-02,2015,2014,AAPL,0.009999020956456661,0.0,0.0,0.05,1,100,5,1.0,0.8,-0.1832
2016-01-04,2016,2015,GOOGL,0.10000449419021606,1.02642,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,AMZN,0.10000449419021606,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,CVX,0.08345191180706024,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,MSFT,0.07976846396923065,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,GE,0.07745296508073807,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,XOM,0.06995504349470139,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,AAPL,0.06529586017131805,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,DIS,0.06267216801643372,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,META,0.054641734808683395,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,BAC,0.05198337882757187,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,WMT,0.05018240958452225,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,PFE,0.04141748696565628,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,V,0.03345919027924538,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,WFC,0.026492532342672348,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,JNJ,0.02437787503004074,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,KO,0.02042870782315731,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,JPM,0.020075928419828415,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,PG,0.017633020877838135,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,VZ,0.010351150296628475,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2016-01-04,2016,2015,BRK-B,0.010351150296628475,0.0,0.0,0.3,1,200,5,0.8,0.8,0.21882
2017-01-03,2017,2016,BAC,0.10000480711460114,0.753903,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,AMZN,0.10000480711460114,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,WFC,0.09102514386177063,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,AAPL,0.07649988681077957,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,JPM,0.07649988681077957,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,META,0.07167663425207138,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,MSFT,0.07167663425207138,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,INTC,0.06859825551509857,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,JNJ,0.04994630813598633,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,V,0.04687652736902237,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,CVX,0.04100337252020836,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,KO,0.03317640349268913,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,VZ,0.03197937086224556,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,BRK-B,0.028867024928331375,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,WMT,0.028867024928331375,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,PG,0.028867024928331375,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,GOOGL,0.023305056616663933,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,PFE,0.010375291109085083,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,XOM,0.010375291109085083,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2017-01-03,2017,2016,T,0.010375291109085083,0.0,0.0,0.05,2,200,1,1.0,1.0,0.046355
2018-01-02,2018,2017,WFC,0.09699759632349014,0.443956,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,VZ,0.0905856341123581,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,AMZN,0.08784107118844986,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,META,0.08609898388385773,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,BAC,0.08214409649372101,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,AAPL,0.07502248883247375,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,GOOGL,0.07123981416225433,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,JPM,0.0672055333852768,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,MSFT,0.05947502702474594,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,INTC,0.05802588164806366,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,UNH,0.05437946692109108,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,WMT,0.04584292694926262,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,V,0.03229178860783577,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,JNJ,0.025207433849573135,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,PFE,0.014287506230175495,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,CVX,0.013356600888073444,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,PG,0.009999538771808147,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,XOM,0.009999538771808147,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,HD,0.009999538771808147,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2018-01-02,2018,2017,BRK-B,0.009999538771808147,0.0,0.0,0.3,5,135,5,0.8,1.0,0.265263
2019-01-02,2019,2018,AMZN,0.10000423341989517,0.517395,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,META,0.10000423341989517,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,AAPL,0.08208247274160385,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,MSFT,0.08208247274160385,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,GOOGL,0.08208247274160385,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,V,0.08208247274160385,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,INTC,0.08208247274160385,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,BAC,0.08208247274160385,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,CVX,0.08208247274160385,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,WMT,0.0755273848772049,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,WFC,0.038708798587322235,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,UNH,0.028529079630970955,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,XOM,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,BRK-B,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,JNJ,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,JPM,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,PG,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,VZ,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,PFE,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2019-01-02,2019,2018,KO,0.01033111847937107,0.0,0.0,0.05,1,200,5,1.0,1.0,0.063652
2020-01-02,2020,2019,UNH,0.0991668850183487,0.8845,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,META,0.0950474888086319,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,AAPL,0.07450893521308899,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,INTC,0.07450893521308899,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,V,0.062107983976602554,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,XOM,0.05598936602473259,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,BAC,0.054046403616666794,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,HD,0.047550033777952194,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,JPM,0.04619250446557999,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,MA,0.04391517862677574,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,KO,0.0430804006755352,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,VZ,0.04207374528050423,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,BRK-B,0.04207374528050423,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,AMZN,0.04169979318976402,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,JNJ,0.03868041932582855,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,PG,0.03656216710805893,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,DIS,0.035431213676929474,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,MSFT,0.0308176688849926,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,GOOGL,0.026548005640506744,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2020-01-02,2020,2019,WMT,0.009999174624681473,0.0,0.0,0.1,5,135,3,1.0,1.0,-0.110911
2021-01-04,2021,2020,BAC,0.09211885184049606,0.733298,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,TSLA,0.08389002829790115,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,NVDA,0.07623868435621262,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,PYPL,0.0707300677895546,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,META,0.06823686510324478,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,DIS,0.06703367084264755,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,AAPL,0.06660542637109756,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,MSFT,0.06271323561668396,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,AMZN,0.0626119002699852,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,JPM,0.05955839529633522,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,UNH,0.05277162790298462,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,V,0.04410576447844505,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,BRK-B,0.042689330875873566,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,MA,0.0407724492251873,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,HD,0.0361730195581913,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,GOOGL,0.026772120967507362,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,PG,0.01700454391539097,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
