rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2013-01-02,2013,2012,20,0.29099558044630053,0.08467842783927937,0.25189093947410585,-0.018687853705616764,-22.207557266751078,-0.14436090225563908,0.85,0.6666666666666666,0.05,1,200,1,0.7,1.0,0.03114003434770307,0.6594092020349953,0.0
2013-04-01,2013,2012,20,0.2921015807231767,0.0853233334609785,0.25240616470575333,-0.02644611682380149,-43.45337551325698,-0.20150375939849624,0.45,0.0,0.05,1,100,1,0.7,0.7,-0.004049204329172884,0.48363412990787896,0.0
2013-07-01,2013,2012,20,0.2855902957320082,0.08156181701629592,0.24850610911846158,0.018805208826515263,-90.99249389687667,0.2362280970376505,0.35,0.0,0.05,1,100,1,1.0,0.7,0.00024722833707147007,0.4649832296717473,0.0
2013-10-01,2013,2012,20,0.29372475095136563,0.08627422932144177,0.25568949699401855,-0.037885465521104056,-13.81135785087193,-0.10379842779929335,1.0,,0.05,1,100,3,1.0,0.7,-0.00814661488200441,0.5791575161897664,0.0
2014-01-02,2014,2013,20,0.2939268269457198,0.08639297959837913,0.25573604524135585,-0.03931404028125263,-60.34304136986834,-0.18205246890910384,0.5,0.0,0.05,1,100,5,1.0,1.0,-0.028134215084616887,0.7859460012348131,0.0
2014-04-01,2014,2013,20,0.2824918300627999,0.07980163405222981,0.24389638304710387,0.039980342228814525,-54.030428971684586,0.3769330874174425,0.55,0.0,0.05,2,100,5,1.0,1.0,-0.03858193854853442,0.5136825432070824,0.0
2014-07-01,2014,2013,20,0.28640187603273837,0.08202603459507204,0.24803271114826195,0.013220636450260947,-79.94538170714993,0.07508781573479928,0.6,0.0,0.05,1,100,5,1.0,1.0,-0.06243263208140326,0.6114164934701929,0.0
2014-10-01,2014,2013,20,0.2865743399999422,0.08212485234640246,0.2454458367824554,0.012031851471850263,-36.773466256288955,0.1299964946187193,0.75,0.408248290463863,0.05,1,100,5,1.0,1.0,-0.06494742997862457,0.26774985118868766,0.0
2015-01-02,2015,2014,19,0.28153797578058887,0.07926363180663144,0.24249279333944135,0.04619429726020152,-45.751254810762,0.4340609524881789,0.3157894736842105,0.0,0.05,1,100,1,1.0,1.0,-0.04484633198377286,0.6339577168373324,0.0
2015-04-01,2015,2014,19,0.29435495358766234,0.08664483870159485,0.2509103557739893,-0.04262622570919161,-68.55482097256488,-0.24418115176620797,0.3684210526315789,0.0,0.05,1,100,3,1.0,1.0,-0.04376704469755732,0.7349709238514084,0.0
2015-07-01,2015,2014,19,0.2916058675120133,0.08503398196743384,0.25360592250348457,-0.023242249674787052,-39.81869289725855,-0.08355350104419977,0.21052631578947367,0.0,0.05,1,100,5,1.0,0.7,-0.045704519377042896,0.6656556010073027,0.0
2015-10-01,2015,2014,19,0.2918394119677845,0.08517024237770225,0.25189199094296827,-0.02488191661168382,-17.014886273010735,-0.14122070060597447,0.8421052631578947,0.0,0.05,1,100,5,1.0,1.0,-0.015660427253286757,0.5661512065861336,0.0
2016-01-04,2016,2015,19,0.2880544468695864,0.08297536436134338,0.24977825024781788,0.0015297821851679716,-31.959641976633215,0.04916595397976424,0.5789473684210527,0.48038446141526137,0.2,1,200,1,1.0,1.0,0.039672973862888816,0.8057685448935189,0.0
2016-04-01,2016,2015,19,0.29390339507846874,0.0863792056386505,0.2535402816913795,-0.03942977451842755,-30.21552613291351,-0.15472564841404482,0.5263157894736842,0.4216370213557839,0.05,1,100,5,1.0,1.0,0.024342826071519608,0.6085695370381206,0.0
2016-07-01,2016,2015,20,0.2807087590176979,0.07879740738925597,0.24197455048561095,0.0520612644901538,-25.497112939537793,0.3641173624452495,0.5,0.0,0.05,1,100,1,1.0,0.7,-0.00017115509157306086,0.5262972861623536,0.0
