rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2016-01-04,2016,2015,20,0.3100621116754757,0.09613851309665516,0.26128375470638276,-0.15655354101239283,-73.63414556449413,-0.37049560574956786,0.45,0.4494665749754947,0.2,2,10,0.5,100,1,1.0,1.0,0.18445786642493944,0.8508587638578774,0.0
2016-02-01,2016,2015,20,0.2952190751461746,0.0871543023301627,0.25546151399612427,-0.04847280998691961,-158.07712814484472,-0.1795616067884878,0.35,0.25677629550654774,0.05,2,1,0.5,200,5,1.0,1.0,-0.018933092012756836,0.5727039938367183,0.0
2016-03-01,2016,2015,20,0.28796122202048546,0.08292166538753133,0.24448585331439973,0.0024461306763147173,-145.59459495424926,0.36451303186147344,0.9,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.0722168534591936,0.6857773639630368,0.0
2016-04-01,2016,2015,20,0.2918202125968474,0.08515903648006919,0.25245427012443544,-0.024469611790306045,-65.87587229077435,-0.017158828160686538,0.6,0.3333333333333333,0.05,1,1,0.5,200,5,1.0,1.0,-0.07488738908434756,0.4779929206202301,0.0
2016-05-02,2016,2015,20,0.2909545202174331,0.08465453283495669,0.25655528753995893,-0.01840039500699797,-192.18920102982943,-0.24578266815604932,0.55,0.3450327796711771,0.05,2,10,0.5,200,1,1.0,1.0,-0.020230678686767423,0.5261766103877523,0.0
2016-06-01,2016,2015,20,0.28180936571924675,0.07941651860708418,0.2418295097351074,0.0446133099899646,-97.4629721298579,0.4096803325415915,0.5,0.0,0.2,5,1,0.5,100,3,1.0,1.0,0.025461051651000766,0.5625190929841938,0.0
2016-07-01,2016,2015,20,0.28870548256613787,0.08335085566374653,0.24550223648548125,-0.002717060616499456,-76.2866615529789,-0.224687767769751,0.6,0.0,0.2,3,1,0.5,100,1,1.0,1.0,0.09678616752746949,0.5197334824408325,0.0
2016-08-01,2016,2015,20,0.287925490368892,0.0829010880041669,0.25827695727348327,0.0026936781453608116,-138.36216515633043,0.07845155857258977,0.55,0.33149677206589795,0.2,3,10,0.5,100,1,1.0,1.0,0.1273447091690334,0.5421899787064854,0.0
2016-09-01,2016,2015,20,0.29170039140930515,0.08508911834834183,0.2553459757566452,-0.023628491408623553,-188.06218834064683,0.11294649903358368,0.45,0.42640143271122083,0.2,3,3,0.5,100,1,1.0,1.0,0.16223686045869978,0.6023314287340801,0.0
2016-10-03,2016,2015,20,0.2884860212863605,0.08322418447763442,0.25132048428058623,-0.0011931967234215524,-221.0189607924337,-0.01989286700048564,0.55,0.0,0.1,1,1,0.5,200,1,1.0,1.0,0.0003955971761840926,0.43755021927259896,0.0
